season,week,team_id,week_type,playoffs,hitting_points,pitching_points,team_points,manager
2024,12,4,normal,0,221.5,156.92,378.41999999999996,Andy
2024,12,5,normal,0,194.5,172.59,367.09000000000003,Sam
2024,12,6,normal,0,221.0,218.0,439.0,Howard
2024,12,7,normal,0,248.5,216.75,465.25,Alex
2024,12,8,normal,0,285.0,138.92,423.91999999999996,Garth
2024,12,9,normal,0,245.0,148.91,393.90999999999997,Dave
2024,12,10,normal,0,219.0,185.25,404.25,Rouse
2024,13,1,normal,0,227.5,170.01,397.51,Boyce
2024,13,2,normal,0,242.0,139.34,381.34000000000003,Chris
2024,13,3,normal,0,263.5,237.09,500.59000000000003,Rich
2024,13,4,normal,0,240.0,131.67000000000002,371.67,Andy
2024,13,5,normal,0,174.5,181.92000000000002,356.42,Sam
2024,13,6,normal,0,208.0,198.75,406.75,Howard
2024,13,7,normal,0,302.5,191.32,493.82,Alex
2024,13,8,normal,0,257.5,110.49,367.99,Garth
2024,13,9,normal,0,189.0,118.91,307.90999999999997,Dave
2024,13,10,normal,0,232.0,146.92000000000002,378.92,Rouse
2024,14,1,normal,0,268.0,206.25,474.25,Boyce
2024,14,2,normal,0,272.0,152.82999999999998,424.83,Chris
2024,14,3,normal,0,284.5,137.75,422.25,Rich
2024,14,4,normal,0,183.0,132.25,315.25,Andy
2024,14,5,normal,0,218.5,193.09,411.59000000000003,Sam
2024,14,6,normal,0,258.5,154.82999999999998,413.33,Howard
2024,14,7,normal,0,185.5,202.57999999999998,388.08,Alex
2024,14,8,normal,0,198.5,98.33,296.83,Garth
2024,14,9,normal,0,204.5,201.09,405.59000000000003,Dave
2024,14,10,normal,0,236.5,148.67,385.16999999999996,Rouse
2024,15,1,long,0,361.0,271.59000000000003,632.59,Boyce
2024,15,2,long,0,359.5,235.07999999999998,594.5799999999999,Chris
2024,15,3,long,0,422.5,271.93,694.4300000000001,Rich
2024,15,4,long,0,230.0,257.16,487.16,Andy
2024,15,5,long,0,331.0,241.59,572.59,Sam
2024,15,6,long,0,289.5,298.93,588.4300000000001,Howard
2024,15,7,long,0,353.5,212.09,565.59,Alex
2024,15,8,long,0,330.0,246.07999999999998,576.0799999999999,Garth
2024,15,9,long,0,276.0,179.25,455.25,Dave
2024,15,10,long,0,361.0,248.67000000000002,609.6700000000001,Rouse
2024,16,1,normal,0,270.0,185.67,455.66999999999996,Boyce
2024,16,2,normal,0,269.0,150.09,419.09000000000003,Chris
2024,16,3,normal,0,210.5,141.75,352.25,Rich
2024,16,4,normal,0,224.5,183.5,408.0,Andy
2024,16,5,normal,0,178.0,242.25,420.25,Sam
2024,16,6,normal,0,223.0,229.59,452.59000000000003,Howard
2024,16,7,normal,0,271.5,185.67000000000002,457.17,Alex
2024,16,8,normal,0,252.5,162.5,415.0,Garth
2024,16,9,normal,0,191.0,123.5,314.5,Dave
2024,16,10,normal,0,269.5,145.5,415.0,Rouse
2024,17,1,normal,0,227.5,163.07999999999998,390.58,Boyce
2024,17,2,normal,0,230.5,142.83,373.33000000000004,Chris
2024,17,3,normal,0,264.5,103.59,368.09000000000003,Rich
2024,17,4,normal,0,283.5,100.5,384.0,Andy
2024,17,5,normal,0,215.5,212.42000000000002,427.92,Sam
2024,17,6,normal,0,222.5,205.32999999999998,427.83,Howard
2024,17,7,normal,0,239.5,108.18,347.68,Alex
2024,17,8,normal,0,251.0,128.17000000000002,379.17,Garth
2024,17,9,normal,0,230.5,165.57999999999998,396.08,Dave
2024,17,10,normal,0,283.0,172.17,455.16999999999996,Rouse
2024,18,1,normal,0,255.5,138.91,394.40999999999997,Boyce
2024,18,2,normal,0,248.5,156.5,405.0,Chris
2024,18,3,normal,0,266.5,132.33,398.83000000000004,Rich
2024,18,4,normal,0,277.0,114.84,391.84000000000003,Andy
2024,18,5,normal,0,236.5,200.32999999999998,436.83,Sam
2024,18,6,normal,0,268.5,152.83,421.33000000000004,Howard
2024,18,7,normal,0,243.0,207.76,450.76,Alex
2024,18,8,normal,0,260.0,136.75,396.75,Garth
2024,18,9,normal,0,281.0,149.92000000000002,430.92,Dave
2024,18,10,normal,0,277.0,179.5,456.5,Rouse
2024,19,1,normal,0,251.5,195.82,447.32,Boyce
2024,19,2,normal,0,227.5,147.85,375.35,Chris
2024,19,3,normal,0,193.5,149.09,342.59000000000003,Rich
2024,19,4,normal,0,229.5,177.42000000000002,406.92,Andy
2024,19,5,normal,0,206.0,169.82999999999998,375.83,Sam
2024,19,6,normal,0,204.0,208.59,412.59000000000003,Howard
2024,19,7,normal,0,231.5,172.5,404.0,Alex
2024,19,8,normal,0,167.5,147.42000000000002,314.92,Garth
2024,19,9,normal,0,220.5,163.0,383.5,Dave
2024,19,10,normal,0,184.5,134.33,318.83000000000004,Rouse
2024,20,1,normal,0,227.0,143.33,370.33000000000004,Boyce
2024,20,2,normal,0,275.5,79.08,354.58,Chris
2024,20,3,normal,0,234.5,100.17,334.67,Rich
2024,20,4,normal,0,193.5,134.67000000000002,328.17,Andy
2024,20,5,normal,0,182.0,156.34,338.34000000000003,Sam
2024,20,6,normal,0,180.5,191.92000000000002,372.42,Howard
2024,20,7,normal,0,285.0,155.5,440.5,Alex
2024,20,8,normal,0,214.0,156.74,370.74,Garth
2024,20,9,normal,0,252.5,202.41,454.90999999999997,Dave
2024,20,10,normal,0,250.5,127.25,377.75,Rouse
2024,21,1,normal,0,271.0,141.16,412.15999999999997,Boyce
2024,21,2,normal,0,212.5,181.75,394.25,Chris
2024,21,3,normal,0,320.0,131.75,451.75,Rich
2024,21,4,normal,0,153.0,109.17,262.17,Andy
2024,21,5,normal,0,252.5,176.17000000000002,428.67,Sam
2024,21,6,normal,0,270.0,238.35,508.35,Howard
2024,21,7,normal,0,198.0,187.68,385.68,Alex
2024,21,8,normal,0,229.0,94.43,323.43,Garth
2024,21,9,normal,0,267.0,184.07999999999998,451.08,Dave
2024,21,10,normal,0,294.5,206.42000000000002,500.92,Rouse
2024,22,1,normal,0,261.0,201.32999999999998,462.33,Boyce
2024,22,2,normal,0,160.5,128.75,289.25,Chris
2024,22,3,normal,0,228.5,168.42000000000002,396.92,Rich
2024,22,4,normal,0,148.5,157.42,305.91999999999996,Andy
2024,22,5,normal,0,167.0,226.33,393.33000000000004,Sam
2024,22,6,normal,0,275.0,157.5,432.5,Howard
2024,22,7,normal,0,168.0,236.91,404.90999999999997,Alex
2024,22,8,normal,0,177.5,152.84,330.34000000000003,Garth
2024,22,9,normal,0,172.5,133.0,305.5,Dave
2024,22,10,normal,0,195.0,118.01,313.01,Rouse
2024,23,1,normal,1,305.5,209.84,515.34,Boyce
2024,23,2,normal,1,159.0,129.92,288.91999999999996,Chris
2024,23,3,normal,1,230.5,143.75,374.25,Rich
2024,23,4,normal,1,139.5,131.41,270.90999999999997,Andy
2024,23,5,normal,1,205.5,178.92000000000002,384.42,Sam
2024,23,6,normal,1,233.0,211.76,444.76,Howard
2024,23,7,normal,1,210.0,162.82999999999998,372.83,Alex
2024,23,8,normal,1,167.5,216.92000000000002,384.42,Garth
2024,23,9,normal,1,218.5,82.0,300.5,Dave
2024,23,10,normal,1,178.0,167.17000000000002,345.17,Rouse
2024,24,1,normal,1,309.5,265.65999999999997,575.16,Boyce
2024,24,2,normal,1,227.5,145.49,372.99,Chris
2024,24,3,normal,1,264.5,197.57999999999998,462.08,Rich
2024,24,4,normal,1,168.0,109.0,277.0,Andy
2024,24,5,normal,1,190.5,166.84,357.34000000000003,Sam
2024,24,6,normal,1,241.5,251.75,493.25,Howard
2024,24,7,normal,1,230.5,179.59,410.09000000000003,Alex
2024,24,8,normal,1,213.0,114.75,327.75,Garth
2024,24,9,normal,1,199.0,150.68,349.68,Dave
2024,24,10,normal,1,184.0,217.67000000000002,401.67,Rouse
2025,1,1,long,0,359.5,315.09000000000003,674.59,Boyce
2025,1,2,long,0,350.5,271.59000000000003,622.09,Chris
2025,1,3,long,0,428.5,231.66,660.16,Andy
2025,1,4,long,0,286.0,302.58,588.5799999999999,Garth
2025,1,5,long,0,386.5,225.82999999999998,612.3299999999999,Sam
2025,1,6,long,0,363.0,275.49,638.49,Howard
2025,1,7,long,0,373.5,245.75,619.25,Dave
2025,1,8,long,0,395.0,267.59000000000003,662.59,Alex
2025,1,9,long,0,394.0,230.34,624.34,Rich
2025,1,10,long,0,328.5,200.0,528.5,Rouse
2025,2,1,normal,0,184.5,203.42000000000002,387.92,Boyce
2025,2,2,normal,0,169.0,188.76,357.76,Chris
2025,2,3,normal,0,206.5,166.92000000000002,373.42,Andy
2025,2,4,normal,0,198.0,164.84,362.84000000000003,Garth
2025,2,5,normal,0,188.0,215.09,403.09000000000003,Sam
2025,2,6,normal,0,167.5,197.92000000000002,365.42,Howard
2025,2,7,normal,0,221.5,174.67000000000002,396.17,Dave
2025,2,8,normal,0,208.5,171.59,380.09000000000003,Alex
2025,2,9,normal,0,211.5,227.66,439.15999999999997,Rich
2025,2,10,normal,0,235.0,149.09,384.09000000000003,Rouse
2025,3,1,normal,0,306.5,226.66,533.16,Boyce
2025,3,2,normal,0,253.5,177.07999999999998,430.58,Chris
2025,3,3,normal,0,164.0,143.67,307.66999999999996,Andy
2025,3,4,normal,0,276.0,156.08,432.08000000000004,Garth
2025,3,5,normal,0,192.5,175.82999999999998,368.33,Sam
2025,3,6,normal,0,208.5,168.26,376.76,Howard
2025,3,7,normal,0,215.0,247.49,462.49,Dave
2025,3,8,normal,0,218.5,137.59,356.09000000000003,Alex
2025,3,9,normal,0,236.5,207.57999999999998,444.08,Rich
2025,3,10,normal,0,257.5,153.17000000000002,410.67,Rouse
2025,4,1,normal,0,191.0,217.67000000000002,408.67,Boyce
2025,4,2,normal,0,238.5,172.91,411.40999999999997,Chris
2025,4,3,normal,0,194.0,120.09,314.09000000000003,Andy
2025,4,4,normal,0,145.5,172.75,318.25,Garth
2025,4,5,normal,0,272.5,130.59,403.09000000000003,Sam
2025,4,6,normal,0,208.0,178.57999999999998,386.58,Howard
2025,4,7,normal,0,193.5,178.25,371.75,Dave
2025,4,8,normal,0,210.5,219.25,429.75,Alex
2025,4,9,normal,0,250.0,97.83,347.83,Rich
2025,4,10,normal,0,190.0,184.41,374.40999999999997,Rouse
2025,5,1,normal,0,260.5,177.41,437.90999999999997,Boyce
2025,5,2,normal,0,312.0,154.07999999999998,466.08,Chris
2025,5,3,normal,0,250.5,162.09,412.59000000000003,Andy
2025,5,4,normal,0,189.5,177.07999999999998,366.58,Garth
2025,5,5,normal,0,209.5,138.07999999999998,347.58,Sam
2025,5,6,normal,0,200.5,154.34,354.84000000000003,Howard
2025,5,7,normal,0,225.0,168.17000000000002,393.17,Dave
2025,5,8,normal,0,244.5,149.57999999999998,394.08,Alex
2025,5,9,normal,0,169.5,200.57999999999998,370.08,Rich
2025,5,10,normal,0,243.0,132.67000000000002,375.67,Rouse
2025,6,1,normal,0,278.5,130.5,409.0,Boyce
2025,6,2,normal,0,291.5,242.0,533.5,Chris
2025,6,3,normal,0,163.5,170.82999999999998,334.33,Andy
2025,6,4,normal,0,250.5,213.33,463.83000000000004,Garth
2025,6,5,normal,0,230.0,155.51,385.51,Sam
2025,6,6,normal,0,223.0,176.07999999999998,399.08,Howard
2025,6,7,normal,0,238.5,180.0,418.5,Dave
2025,6,8,normal,0,217.0,149.34,366.34000000000003,Alex
2025,6,9,normal,0,237.5,138.91,376.40999999999997,Rich
2025,6,10,normal,0,254.0,161.16,415.15999999999997,Rouse
2025,7,1,normal,0,284.5,132.49,416.99,Boyce
2025,7,2,normal,0,281.5,150.5,432.0,Chris
2025,7,3,normal,0,103.0,171.25,274.25,Andy
2025,7,4,normal,0,204.5,196.5,401.0,Garth
2025,7,5,normal,0,171.5,103.51,275.01,Sam
2025,7,6,normal,0,188.5,236.41,424.90999999999997,Howard
2025,7,7,normal,0,231.0,177.59,408.59000000000003,Dave
2025,7,8,normal,0,205.0,187.26,392.26,Alex
2025,7,9,normal,0,290.5,191.57,482.07,Rich
2025,7,10,normal,0,253.5,151.75,405.25,Rouse
2025,8,1,normal,0,254.0,241.26,495.26,Boyce
2025,8,2,normal,0,262.0,164.01,426.01,Chris
2025,8,3,normal,0,163.0,114.5,277.5,Andy
2025,8,4,normal,0,192.5,192.25,384.75,Garth
2025,8,5,normal,0,155.5,182.26,337.76,Sam
2025,8,6,normal,0,226.0,179.34,405.34000000000003,Howard
2025,8,7,normal,0,181.0,183.07999999999998,364.08,Dave
2025,8,8,normal,0,261.5,201.26,462.76,Alex
2025,8,9,normal,0,202.0,214.5,416.5,Rich
2025,8,10,normal,0,285.5,177.82999999999998,463.33,Rouse
2025,9,1,normal,0,247.5,184.33,431.83000000000004,Boyce
2025,9,2,normal,0,233.0,212.5,445.5,Chris
2025,9,3,normal,0,156.0,137.0,293.0,Andy
2025,9,4,normal,0,197.0,175.59,372.59000000000003,Garth
2025,9,5,normal,0,221.0,189.57999999999998,410.58,Sam
2025,9,6,normal,0,232.5,217.76,450.26,Howard
2025,9,7,normal,0,220.5,121.25999999999999,341.76,Dave
2025,9,8,normal,0,224.5,206.43,430.93,Alex
2025,9,9,normal,0,222.0,251.26,473.26,Rich
2025,9,10,normal,0,237.5,149.91,387.40999999999997,Rouse
2025,10,1,normal,0,188.0,137.0,325.0,Boyce
2025,10,2,normal,0,248.5,129.99,378.49,Chris
2025,10,3,normal,0,178.5,121.42,299.92,Andy
2025,10,4,normal,0,143.5,148.42000000000002,291.92,Garth
2025,10,5,normal,0,206.0,148.17000000000002,354.17,Sam
2025,10,6,normal,0,281.0,287.26,568.26,Howard
2025,10,7,normal,0,244.5,211.32999999999998,455.83,Dave
2025,10,8,normal,0,262.0,133.58,395.58000000000004,Alex
2025,10,9,normal,0,284.5,188.32,472.82,Rich
2025,10,10,normal,0,214.5,179.32999999999998,393.83,Rouse
2025,11,1,normal,0,247.5,169.41,416.90999999999997,Boyce
2025,11,2,normal,0,258.5,213.07999999999998,471.58,Chris
2025,11,3,normal,0,221.5,136.25,357.75,Andy
2025,11,4,normal,0,270.0,109.18,379.18,Garth
2025,11,5,normal,0,181.5,86.92,268.42,Sam
2025,11,6,normal,0,200.0,170.75,370.75,Howard
2025,11,7,normal,0,211.0,196.17000000000002,407.17,Dave
2025,11,8,normal,0,222.0,185.25,407.25,Alex
2025,11,9,normal,0,244.0,196.09,440.09000000000003,Rich
2025,11,10,normal,0,214.0,128.84,342.84000000000003,Rouse
2025,12,1,normal,0,316.5,170.25,486.75,Boyce
2025,12,2,normal,0,235.5,185.42000000000002,420.92,Chris
2025,12,3,normal,0,208.0,128.57999999999998,336.58,Andy
2025,12,4,normal,0,239.0,175.5,414.5,Garth
2025,12,5,normal,0,299.5,136.59,436.09000000000003,Sam
2025,12,6,normal,0,249.5,134.32999999999998,383.83,Howard
2025,12,7,normal,0,257.0,200.91,457.90999999999997,Dave
2025,12,8,normal,0,201.5,223.08,424.58000000000004,Alex
2025,12,9,normal,0,282.0,173.09,455.09000000000003,Rich
2025,12,10,normal,0,248.5,130.0,378.5,Rouse
2025,13,1,normal,0,254.5,222.92000000000002,477.42,Boyce
2025,13,2,normal,0,279.0,208.5,487.5,Chris
2025,13,3,normal,0,214.5,144.5,359.0,Andy
2025,13,4,normal,0,182.5,187.42000000000002,369.92,Garth
2025,13,5,normal,0,290.0,118.08,408.08,Sam
2025,13,6,normal,0,205.5,99.0,304.5,Howard
2025,13,7,normal,0,239.0,180.59,419.59000000000003,Dave
2025,13,8,normal,0,176.5,152.42000000000002,328.92,Alex
2025,13,9,normal,0,171.5,191.91,363.40999999999997,Rich
2025,13,10,normal,0,203.0,175.91,378.90999999999997,Rouse
2025,14,1,normal,0,271.0,139.07999999999998,410.08,Boyce
2025,14,2,normal,0,269.5,237.0,506.5,Chris
2025,14,3,normal,0,165.5,103.75,269.25,Andy
2025,14,4,normal,0,239.5,144.41,383.90999999999997,Garth
2025,14,5,normal,0,259.0,142.84,401.84000000000003,Sam
2025,14,6,normal,0,232.0,195.84,427.84000000000003,Howard
2025,14,7,normal,0,234.0,192.92000000000002,426.92,Dave
2025,14,8,normal,0,204.0,137.34,341.34000000000003,Alex
2025,14,9,normal,0,204.5,172.5,377.0,Rich
2025,14,10,normal,0,322.5,197.25,519.75,Rouse
2025,15,1,long,0,391.0,316.76,707.76,Boyce
2025,15,2,long,0,349.0,203.07999999999998,552.0799999999999,Chris
2025,15,3,long,0,263.0,247.5,510.5,Andy
2025,15,4,long,0,347.5,233.92000000000002,581.4200000000001,Garth
2025,15,5,long,0,378.5,281.5,660.0,Sam
2025,15,6,long,0,355.5,307.65999999999997,663.16,Howard
2025,15,7,long,0,366.5,249.74,616.24,Dave
2025,15,8,long,0,440.0,290.83,730.8299999999999,Alex
2025,15,9,long,0,378.0,372.0,750.0,Rich
2025,15,10,long,0,370.0,228.75,598.75,Rouse
2025,16,1,normal,0,246.5,156.42000000000002,402.92,Boyce
2025,16,2,normal,0,250.0,177.17000000000002,427.17,Chris
2025,16,3,normal,0,203.5,91.83,295.33,Andy
2025,16,4,normal,0,249.0,144.75,393.75,Garth
2025,16,5,normal,0,243.5,180.07999999999998,423.58,Sam
2025,16,6,normal,0,232.0,209.57999999999998,441.58,Howard
2025,16,7,normal,0,232.5,106.42,338.92,Dave
2025,16,8,normal,0,264.0,189.51,453.51,Alex
2025,16,9,normal,0,207.5,143.57999999999998,351.08,Rich
2025,16,10,normal,0,233.5,211.74,445.24,Rouse
2025,17,1,normal,0,237.0,138.41,375.40999999999997,Boyce
2025,17,2,normal,0,221.5,167.82,389.32,Chris
2025,17,3,normal,0,240.5,124.25,364.75,Andy
2025,17,4,normal,0,225.0,190.32999999999998,415.33,Garth
2025,17,5,normal,0,220.0,141.57999999999998,361.58,Sam
2025,17,6,normal,0,228.0,153.57999999999998,381.58,Howard
2025,17,7,normal,0,257.0,167.51,424.51,Dave
2025,17,8,normal,0,244.0,155.25,399.25,Alex
2025,17,9,normal,0,184.5,183.32999999999998,367.83,Rich
2025,17,10,normal,0,218.0,106.5,324.5,Rouse
2025,18,1,normal,0,272.0,165.17000000000002,437.17,Boyce
2025,18,2,normal,0,217.5,175.75,393.25,Chris
2025,18,3,normal,0,183.5,138.42000000000002,321.92,Andy
2025,18,4,normal,0,163.0,165.5,328.5,Garth
2025,18,5,normal,0,225.0,147.76,372.76,Sam
2025,18,6,normal,0,218.5,130.34,348.84000000000003,Howard
2025,18,7,normal,0,262.0,161.57999999999998,423.58,Dave
2025,18,8,normal,0,272.0,125.66,397.65999999999997,Alex
2025,18,9,normal,0,247.0,167.01,414.01,Rich
2025,18,10,normal,0,207.0,178.18,385.18,Rouse
2025,19,1,normal,0,193.5,130.33,323.83000000000004,Boyce
2025,19,2,normal,0,223.5,171.0,394.5,Chris
2025,19,3,normal,0,223.5,148.08,371.58000000000004,Andy
2025,19,4,normal,0,154.0,112.01,266.01,Garth
2025,19,5,normal,0,216.5,168.34,384.84000000000003,Sam
2025,19,6,normal,0,295.0,145.25,440.25,Howard
2025,19,7,normal,0,270.5,115.41,385.90999999999997,Dave
2025,19,8,normal,0,264.0,147.42000000000002,411.42,Alex
2025,19,9,normal,0,264.5,208.5,473.0,Rich
2025,19,10,normal,0,290.0,153.67000000000002,443.67,Rouse
2025,20,1,normal,0,251.0,217.59,468.59000000000003,Boyce
2025,20,2,normal,0,277.0,194.41,471.40999999999997,Chris
2025,20,3,normal,0,166.0,159.09,325.09000000000003,Andy
2025,20,4,normal,0,194.5,219.01,413.51,Garth
2025,20,5,normal,0,265.0,204.76,469.76,Sam
2025,20,6,normal,0,302.0,239.0,541.0,Howard
2025,20,7,normal,0,180.5,119.08,299.58,Dave
2025,20,8,normal,0,261.0,153.32999999999998,414.33,Alex
2025,20,9,normal,0,236.0,182.32999999999998,418.33,Rich
2025,20,10,normal,0,250.0,69.5,319.5,Rouse
2025,21,1,normal,0,252.5,221.17000000000002,473.67,Boyce
2025,21,2,normal,0,273.0,135.32999999999998,408.33,Chris
2025,21,3,normal,0,233.5,82.83,316.33,Andy
2025,21,4,normal,0,192.0,127.33,319.33,Garth
2025,21,5,normal,0,226.0,136.92000000000002,362.92,Sam
2025,21,6,normal,0,233.5,162.07999999999998,395.58,Howard
2025,21,7,normal,0,261.0,119.5,380.5,Dave
2025,21,8,normal,0,230.0,167.09,397.09000000000003,Alex
2025,21,9,normal,0,287.0,155.84,442.84000000000003,Rich
2025,21,10,normal,0,275.0,203.42000000000002,478.42,Rouse
2025,22,1,normal,0,241.0,176.42000000000002,417.42,Boyce
2025,22,2,normal,0,263.5,246.41,509.90999999999997,Chris
2025,22,3,normal,0,180.0,95.16,275.15999999999997,Andy
2025,22,4,normal,0,202.0,97.43,299.43,Garth
2025,22,5,normal,0,268.5,169.92,438.41999999999996,Sam
2025,22,6,normal,0,192.5,176.57999999999998,369.08,Howard
2025,22,7,normal,0,203.5,193.57999999999998,397.08,Dave
2025,22,8,normal,0,269.0,125.33,394.33,Alex
2025,22,9,normal,0,262.0,107.83,369.83,Rich
2025,22,10,normal,0,259.0,34.75,293.75,Rouse
2025,23,1,normal,1,249.5,155.74,405.24,Boyce
2025,23,2,normal,1,211.5,154.74,366.24,Chris
2025,23,3,normal,1,252.5,129.92000000000002,382.42,Andy
2025,23,4,normal,1,235.0,193.82999999999998,428.83,Garth
2025,23,5,normal,1,205.0,212.5,417.5,Sam
2025,23,6,normal,1,197.0,128.93,325.93,Howard
2025,23,7,normal,1,183.5,138.41,321.90999999999997,Dave
2025,23,8,normal,1,214.0,140.93,354.93,Alex
2025,23,9,normal,1,190.0,174.0,364.0,Rich
2025,23,10,normal,1,204.0,196.25,400.25,Rouse
2025,24,1,normal,1,271.0,181.32999999999998,452.33,Boyce
2025,24,2,normal,1,208.5,203.0,411.5,Chris
2025,24,3,normal,1,184.0,120.76,304.76,Andy
2025,24,4,normal,1,185.5,120.25,305.75,Garth
2025,24,5,normal,1,165.0,128.24,293.24,Sam
2025,24,6,normal,1,192.0,203.42000000000002,395.42,Howard
2025,24,7,normal,1,277.5,180.84,458.34000000000003,Dave
2025,24,8,normal,1,249.0,199.25,448.25,Alex
2025,24,9,normal,1,280.0,120.5,400.5,Rich
2025,24,10,normal,1,196.5,155.25,351.75,Rouse
2026,1,1,short,0,100.0,71.08,171.07999999999998,Boyce
2026,1,2,short,0,92.0,96.59,188.59,Chris
2026,1,3,short,0,133.0,56.489999999999995,189.49,Andy
2026,1,4,short,0,61.5,120.25,181.75,Garth
2026,1,5,short,0,132.5,101.25,233.75,Sam
2026,1,6,short,0,125.0,92.09,217.09,Howard
2026,1,7,short,0,115.0,86.58,201.57999999999998,Dave
2026,1,8,short,0,128.5,98.66,227.16,Alex
2026,1,9,short,0,104.0,109.84,213.84,Rich
2026,1,10,short,0,139.0,112.41,251.41,Rouse
2026,2,1,normal,0,250.0,215.84,465.84000000000003,Boyce
2026,2,2,normal,0,195.0,179.82999999999998,374.83,Chris
2026,2,3,normal,0,289.5,118.5,408.0,Andy
2026,2,4,normal,0,156.0,154.75,310.75,Garth
2026,2,5,normal,0,226.0,189.75,415.75,Sam
2026,2,6,normal,0,220.5,186.57999999999998,407.08,Howard
2026,2,7,normal,0,227.0,220.5,447.5,Dave
2026,2,8,normal,0,191.5,203.75,395.25,Alex
2026,2,9,normal,0,293.0,141.75,434.75,Rich
2026,2,10,normal,0,222.5,93.17,315.67,Rouse
2026,3,1,normal,0,247.0,160.25,407.25,Boyce
2026,3,2,normal,0,170.5,125.83,296.33,Chris
2026,3,3,normal,0,214.5,146.5,361.0,Andy
2026,3,4,normal,0,224.0,187.16,411.15999999999997,Garth
2026,3,5,normal,0,205.0,131.32999999999998,336.33,Sam
2026,3,6,normal,0,193.5,215.09,408.59000000000003,Howard
2026,3,7,normal,0,261.5,136.83,398.33000000000004,Dave
2026,3,8,normal,0,210.0,156.16,366.15999999999997,Alex
2026,3,9,normal,0,269.5,145.24,414.74,Rich
2026,3,10,normal,0,250.5,214.92000000000002,465.42,Rouse
2026,4,1,normal,0,260.0,191.16,451.15999999999997,Boyce
2026,4,2,normal,0,192.5,194.18,386.68,Chris
2026,4,3,normal,0,239.5,188.84,428.34000000000003,Andy
2026,4,4,normal,0,217.5,120.34,337.84000000000003,Garth
2026,4,5,normal,0,292.5,163.66,456.15999999999997,Sam
2026,4,6,normal,0,244.5,181.92000000000002,426.42,Howard
2026,4,7,normal,0,245.0,137.57999999999998,382.58,Dave
2026,4,8,normal,0,257.5,204.66,462.15999999999997,Alex
2026,4,9,normal,0,249.5,184.01,433.51,Rich
2026,4,10,normal,0,223.5,196.32999999999998,419.83,Rouse
2026,5,1,normal,0,191.0,117.42,308.42,Boyce
2026,5,2,normal,0,226.0,149.25,375.25,Chris
2026,5,3,normal,0,262.0,150.32,412.32,Andy
2026,5,4,normal,0,231.0,121.41,352.40999999999997,Garth
2026,5,5,normal,0,262.0,155.34,417.34000000000003,Sam
2026,5,6,normal,0,245.0,154.75,399.75,Howard
2026,5,7,normal,0,254.5,169.09,423.59000000000003,Dave
2026,5,8,normal,0,233.5,153.17000000000002,386.67,Alex
2026,5,9,normal,0,275.0,159.0,434.0,Rich
2026,5,10,normal,0,204.0,186.0,390.0,Rouse
